YearTerm,Subject,Number
2023-sp,FIN,526
2023-sp,FIN,527
2023-sp,FIN,529
2023-sp,FIN,537
2023-sp,FIN,537
2023-sp,FIN,550
2023-sp,FIN,550
2023-sp,FIN,554
2023-sp,FIN,557
2023-sp,FIN,557
2023-sp,FIN,570
2023-sp,FIN,571
2023-sp,FIN,571
2023-sp,FIN,573
2023-sp,FIN,574
2023-sp,FIN,574
2023-sp,FIN,580
2023-sp,FIN,580
2023-sp,FIN,589
2023-sp,FR,156
2023-sp,FSHN,101
2023-sp,FSHN,101
2023-sp,FSHN,120
2023-sp,FSHN,120
2023-sp,FSHN,175
2023-sp,FSHN,193
2023-sp,FSHN,201
2023-sp,FSHN,232
2023-sp,FSHN,251
2023-sp,FSHN,260
2023-sp,FSHN,322
2023-sp,FSHN,329
2023-sp,FSHN,418
2023-sp,FSHN,427
2023-sp,FSHN,429
2023-sp,FSHN,459
2023-sp,FSHN,471
2023-sp,FSHN,472
2023-sp,FSHN,481
2023-sp,GEOL,111
2023-sp,GEOL,117
2023-sp,GEOL,118
2023-sp,GEOL,440
2023-sp,GER,102
2023-sp,GER,251
2023-sp,GER,251
2023-sp,GER,251
2023-sp,GER,251
2023-sp,GER,251
2023-sp,GGIS,101
2023-sp,GGIS,103
2023-sp,GGIS,204
2023-sp,GGIS,210
2023-sp,GGIS,221
2023-sp,GGIS,254
2023-sp,GGIS,350
2023-sp,GGIS,379
2023-sp,GGIS,379
2023-sp,GGIS,380
2023-sp,GGIS,403
2023-sp,GGIS,407
2023-sp,GLBL,100
2023-sp,GLBL,100
2023-sp,GLBL,200
2023-sp,GLBL,240
2023-sp,GLBL,250
2023-sp,GLBL,296
2023-sp,GS,101
2023-sp,GS,102
2023-sp,GS,102
2023-sp,GSD,101
2023-sp,GSD,103
2023-sp,GWS,100
2023-sp,GWS,201
2023-sp,GWS,202
2023-sp,GWS,202
2023-sp,GWS,282
2023-sp,GWS,350
2023-sp,GWS,380
2023-sp,HDFS,105
2023-sp,HDFS,105
2023-sp,HDFS,105
2023-sp,HDFS,120
2023-sp,HDFS,206
2023-sp,HDFS,208
2023-sp,HDFS,220
2023-sp,HDFS,225
2023-sp,HDFS,290
2023-sp,HDFS,301
2023-sp,HDFS,305
2023-sp,HDFS,310
2023-sp,HDFS,322
2023-sp,HDFS,335
2023-sp,HDFS,405
2023-sp,HDFS,408
2023-sp,HDFS,420
2023-sp,HDFS,426
2023-sp,HDFS,444
2023-sp,HIST,100
2023-sp,HIST,100
2023-sp,HIST,100
2023-sp,HIST,104
2023-sp,HIST,112
2023-sp,HIST,120
2023-sp,HIST,120
2023-sp,HIST,142
2023-sp,HIST,164
2023-sp,HIST,202
2023-sp,HIST,211
2023-sp,HIST,221
2023-sp,HIST,247
2023-sp,HIST,251
2023-sp,HIST,260
2023-sp,HIST,263
2023-sp,HIST,263
2023-sp,HIST,264
2023-sp,HIST,269
2023-sp,HIST,278
2023-sp,HIST,281
2023-sp,HIST,283
2023-sp,HIST,300
2023-sp,HIST,316
2023-sp,HIST,357
2023-sp,HIST,358
2023-sp,HIST,364
2023-sp,HIST,365
2023-sp,HIST,370
2023-sp,HIST,405
2023-sp,HIST,488
2023-sp,HORT,100
2023-sp,HORT,105
2023-sp,HORT,341
2023-sp,HORT,361
2023-sp,HORT,430
2023-sp,HRD,550
2023-sp,IB,100
2023-sp,IB,103
2023-sp,IB,108
2023-sp,IB,150
2023-sp,IB,151
2023-sp,IB,151
2023-sp,IB,151
2023-sp,IB,151
2023-sp,IB,151
2023-sp,IB,151
2023-sp,IB,199
2023-sp,IB,202
2023-sp,IB,271
2023-sp,IB,302
2023-sp,IB,329
2023-sp,IB,335
2023-sp,IB,361
2023-sp,IB,405
2023-sp,IB,420
2023-sp,IB,432
2023-sp,IB,434
2023-sp,IB,435
2023-sp,IB,451
2023-sp,IB,461
2023-sp,IB,464
2023-sp,IE,300
2023-sp,IE,300
2023-sp,IE,310
2023-sp,IE,330
2023-sp,IE,340
2023-sp,IE,361
2023-sp,IE,370
2023-sp,IE,371
2023-sp,IE,420
2023-sp,IE,511
2023-sp,IE,525
2023-sp,IE,525
2023-sp,IE,531
2023-sp,IHLT,102
2023-sp,IHLT,232
2023-sp,IHLT,375
2023-sp,IHLT,375
2023-sp,IHLT,474
2023-sp,IHLT,475
2023-sp,IHLT,475
2023-sp,INFO,102
2023-sp,INFO,310
2023-sp,IS,100
2023-sp,IS,101
2023-sp,IS,142
2023-sp,IS,199
2023-sp,IS,199
2023-sp,IS,199
2023-sp,IS,202
2023-sp,IS,203
2023-sp,IS,204
2023-sp,IS,204
2023-sp,IS,205
2023-sp,IS,206
2023-sp,IS,226
2023-sp,IS,226
2023-sp,IS,308
2023-sp,IS,308
2023-sp,IS,309
2023-sp,IS,309
2023-sp,IS,312
2023-sp,IS,316
2023-sp,IS,327
2023-sp,IS,340
2023-sp,IS,357
2023-sp,IS,364
2023-sp,IS,407
2023-sp,IS,410
2023-sp,IS,419
2023-sp,IS,439
2023-sp,IS,445
2023-sp,IS,453
2023-sp,IS,455
2023-sp,IS,467
2023-sp,IS,496
2023-sp,IS,501
2023-sp,IS,504
2023-sp,IS,510
2023-sp,IS,515
2023-sp,IS,530
2023-sp,IS,530
2023-sp,IS,557
2023-sp,IS,563
2023-sp,IS,563
2023-sp,IS,571
2023-sp,IS,573
2023-sp,IS,577
2023-sp,IS,582
2023-sp,IS,582
2023-sp,IS,582
2023-sp,IS,585
2023-sp,IS,585
2023-sp,IS,591
2023-sp,IS,592
2023-sp,ITAL,104
2023-sp,JOUR,200
2023-sp,JOUR,205
2023-sp,JOUR,250
2023-sp,JOUR,311
2023-sp,JOUR,360
2023-sp,JOUR,451
2023-sp,JOUR,453
2023-sp,KIN,100
2023-sp,KIN,100
2023-sp,KIN,100
2023-sp,KIN,100
2023-sp,KIN,100
2023-sp,KIN,102
2023-sp,KIN,102
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,104
2023-sp,KIN,108
2023-sp,KIN,109
2023-sp,KIN,122
2023-sp,KIN,122
2023-sp,KIN,125
2023-sp,KIN,140
2023-sp,KIN,142
2023-sp,KIN,142
2023-sp,KIN,150
2023-sp,KIN,199
2023-sp,KIN,201
2023-sp,KIN,210
2023-sp,KIN,247
2023-sp,KIN,249
2023-sp,KIN,249
2023-sp,KIN,259
2023-sp,KIN,262
2023-sp,KIN,268
2023-sp,KIN,340
2023-sp,KIN,342
2023-sp,KIN,352
2023-sp,KIN,355
2023-sp,KIN,420
2023-sp,KIN,442
2023-sp,KIN,443
2023-sp,KIN,448
2023-sp,KIN,449
2023-sp,KIN,501
2023-sp,LA,221
2023-sp,LA,222
2023-sp,LA,250
2023-sp,LA,281
2023-sp,LA,314
2023-sp,LA,343
2023-sp,LA,446
2023-sp,LAS,199
2023-sp,LAS,199
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,291
2023-sp,LAS,399
2023-sp,LAST,210
2023-sp,LAW,303
2023-sp,LAW,305
2023-sp,LAW,501
2023-sp,LAW,601
2023-sp,LAW,602
2023-sp,LAW,607
2023-sp,LAW,610
2023-sp,LAW,610
2023-sp,LAW,631
2023-sp,LAW,648
2023-sp,LAW,670
2023-sp,LAW,679
2023-sp,LAW,680
2023-sp,LAW,682
2023-sp,LAW,686
2023-sp,LAW,792
2023-sp,LAW,794
2023-sp,LAW,794
2023-sp,LEAD,140
2023-sp,LEAD,260
2023-sp,LEAD,260
2023-sp,LEAD,321
2023-sp,LEAD,339
2023-sp,LEAD,380
2023-sp,LEAD,460
2023-sp,LEAD,470
2023-sp,LER,100
2023-sp,LER,521
2023-sp,LER,532
2023-sp,LER,543
2023-sp,LER,550
2023-sp,LER,562
2023-sp,LER,569
2023-sp,LER,590
2023-sp,LER,590
2023-sp,LER,591
2023-sp,LER,595
2023-sp,LING,100
2023-sp,LING,115
2023-sp,LING,222
2023-sp,LING,225
2023-sp,LING,250
2023-sp,LING,270
2023-sp,LING,301
2023-sp,LING,302
2023-sp,LING,307
2023-sp,LING,406
2023-sp,LING,413
2023-sp,LING,446
2023-sp,LLS,100
2023-sp,LLS,100
2023-sp,LLS,100
2023-sp,LLS,100
2023-sp,LLS,220
2023-sp,LLS,230
2023-sp,LLS,240
2023-sp,LLS,250
2023-sp,LLS,279
2023-sp,LLS,279
2023-sp,LLS,355
2023-sp,LLS,357
2023-sp,LLS,387
2023-sp,LLS,392
2023-sp,LLS,465
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,100
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,101
2023-sp,MACS,203
2023-sp,MACS,260
2023-sp,MACS,262
2023-sp,MACS,264
2023-sp,MACS,282
2023-sp,MACS,320
2023-sp,MACS,351
2023-sp,MACS,356
2023-sp,MACS,361
2023-sp,MACS,366
2023-sp,MACS,372
2023-sp,MACS,391
2023-sp,MATH,103
2023-sp,MATH,112
2023-sp,MATH,115
2023-sp,MATH,119
2023-sp,MATH,124
2023-sp,MATH,124
2023-sp,MATH,124
2023-sp,MATH,124
2023-sp,MATH,181
2023-sp,MATH,213
2023-sp,MATH,220
2023-sp,MATH,220
2023-sp,MATH,220
2023-sp,MATH,220
2023-sp,MATH,225
2023-sp,MATH,227
2023-sp,MATH,231
2023-sp,MATH,231
2023-sp,MATH,231
2023-sp,MATH,231
2023-sp,MATH,231
2023-sp,MATH,231
2023-sp,MATH,234
2023-sp,MATH,241
2023-sp,MATH,241
2023-sp,MATH,241
2023-sp,MATH,241
2023-sp,MATH,257
2023-sp,MATH,257
2023-sp,MATH,257
2023-sp,MATH,257
2023-sp,MATH,285
2023-sp,MATH,285
2023-sp,MATH,285
2023-sp,MATH,285
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,347
2023-sp,MATH,402
2023-sp,MATH,403
2023-sp,MATH,412
2023-sp,MATH,412
2023-sp,MATH,413
2023-sp,MATH,415
2023-sp,MATH,416
2023-sp,MATH,416
2023-sp,MATH,416
2023-sp,MATH,416
2023-sp,MATH,416
2023-sp,MATH,418
2023-sp,MATH,441
2023-sp,MATH,441
2023-sp,MATH,441
2023-sp,MATH,442
2023-sp,MATH,442
2023-sp,MATH,444
2023-sp,MATH,444
2023-sp,MATH,446
2023-sp,MATH,446
2023-sp,MATH,447
2023-sp,MATH,448
2023-sp,MATH,453
2023-sp,MATH,461
2023-sp,MATH,481
2023-sp,MATH,482
2023-sp,MATH,484
2023-sp,MATH,530
2023-sp,MATH,540
2023-sp,MATH,553
2023-sp,MATH,561
2023-sp,MBA,545
2023-sp,MBA,548
2023-sp,MBA,551
2023-sp,MBA,564
2023-sp,MBA,564
2023-sp,MCB,100
2023-sp,MCB,101
2023-sp,MCB,101
2023-sp,MCB,101
2023-sp,MCB,101
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,150
2023-sp,MCB,151
2023-sp,MCB,151
2023-sp,MCB,151
2023-sp,MCB,151
2023-sp,MCB,246
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,247
2023-sp,MCB,251
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,252
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,253
2023-sp,MCB,300
2023-sp,MCB,301
2023-sp,MCB,354
2023-sp,MCB,354
2023-sp,MCB,402
2023-sp,MCB,406
2023-sp,MCB,410
2023-sp,MCB,424
2023-sp,MCB,426
2023-sp,MCB,435
2023-sp,MCB,450
2023-sp,MCB,462
2023-sp,MCB,466
2023-sp,MCB,480
2023-sp,MCB,493
2023-sp,MCB,493
2023-sp,MCB,493
2023-sp,MCB,545
2023-sp,ME,170
2023-sp,ME,199
2023-sp,ME,200
2023-sp,ME,200
2023-sp,ME,270
2023-sp,ME,310
2023-sp,ME,310
2023-sp,ME,320
2023-sp,ME,320
2023-sp,ME,330
2023-sp,ME,330
2023-sp,ME,340
2023-sp,ME,340
2023-sp,ME,360
2023-sp,ME,360
2023-sp,ME,370
2023-sp,ME,371
2023-sp,ME,371
2023-sp,ME,400
2023-sp,ME,412
2023-sp,ME,452
2023-sp,ME,460
2023-sp,ME,470
2023-sp,ME,471
2023-sp,ME,472
2023-sp,ME,481
2023-sp,ME,483
2023-sp,ME,487
2023-sp,ME,501
2023-sp,ME,598
2023-sp,MSE,183
2023-sp,MSE,206
2023-sp,MSE,280
2023-sp,MSE,304
2023-sp,MSE,308
2023-sp,MSE,395
2023-sp,MSE,402
2023-sp,MSE,405
2023-sp,MSE,441
2023-sp,MSE,450
2023-sp,MSE,456
2023-sp,MSE,474
2023-sp,MSE,581
2023-sp,MSE,598
2023-sp,MUS,110
2023-sp,MUS,132
2023-sp,MUS,133
2023-sp,MUS,202
2023-sp,MUS,202
2023-sp,MUS,240
2023-sp,MUS,314
2023-sp,MUS,342
2023-sp,MUS,342
2023-sp,MUS,344
2023-sp,MUS,434
2023-sp,MUS,444
2023-sp,MUSC,462
2023-sp,MUSC,464
2023-sp,MUSC,465
2023-sp,MUSC,481
2023-sp,MUSC,482
2023-sp,MUSC,484
2023-sp,MUSC,484
2023-sp,MUSE,250
2023-sp,NPRE,101
2023-sp,NPRE,199
2023-sp,NPRE,247
2023-sp,NPRE,349
2023-sp,NPRE,402
2023-sp,NPRE,429
2023-sp,NPRE,441
2023-sp,NPRE,442
2023-sp,NPRE,451
2023-sp,NPRE,455
2023-sp,NPRE,470
2023-sp,NPRE,475
2023-sp,NPRE,480
2023-sp,NPRE,483
2023-sp,NPRE,521
2023-sp,NPRE,526
2023-sp,NRES,100
2023-sp,NRES,101
2023-sp,NRES,105
2023-sp,NRES,201
2023-sp,NRES,287
2023-sp,NRES,325
2023-sp,NRES,407
2023-sp,NRES,420
2023-sp,NRES,421
2023-sp,NRES,429
2023-sp,NRES,455
2023-sp,NRES,456
2023-sp,NRES,474
2023-sp,NRES,488
2023-sp,PHIL,102
2023-sp,PHIL,103
2023-sp,PHIL,107
2023-sp,PHIL,202
2023-sp,PHIL,203
2023-sp,PHIL,206
2023-sp,PHIL,223
2023-sp,PHIL,422
2023-sp,PHIL,425
2023-sp,PHIL,426
2023-sp,PHIL,439
2023-sp,PHIL,454
2023-sp,PHYS,101
2023-sp,PHYS,101
2023-sp,PHYS,102
2023-sp,PHYS,102
2023-sp,PHYS,211
2023-sp,PHYS,211
2023-sp,PHYS,211
2023-sp,PHYS,211
2023-sp,PHYS,212
2023-sp,PHYS,212
2023-sp,PHYS,212
2023-sp,PHYS,213
2023-sp,PHYS,213
2023-sp,PHYS,213
2023-sp,PHYS,214
2023-sp,PHYS,214
2023-sp,PHYS,214
2023-sp,PHYS,225
2023-sp,PHYS,280
2023-sp,PHYS,325
2023-sp,PHYS,326
2023-sp,PHYS,370
2023-sp,PHYS,371
2023-sp,PHYS,401
2023-sp,PHYS,403
2023-sp,PHYS,419
2023-sp,PHYS,427
2023-sp,PHYS,435
2023-sp,PHYS,436
2023-sp,PHYS,460
2023-sp,PHYS,470
2023-sp,PHYS,486
2023-sp,PHYS,487
2023-sp,PHYS,496
2023-sp,PHYS,560
2023-sp,PLPA,200
2023-sp,POL,115
2023-sp,PS,100
2023-sp,PS,100
2023-sp,PS,101
2023-sp,PS,199
2023-sp,PS,201
2023-sp,PS,201
2023-sp,PS,220
2023-sp,PS,224
2023-sp,PS,225
2023-sp,PS,230
2023-sp,PS,230
2023-sp,PS,241
2023-sp,PS,270
2023-sp,PS,280
2023-sp,PS,300
2023-sp,PS,302
2023-sp,PS,305
2023-sp,PS,316
2023-sp,PS,320
2023-sp,PS,321
2023-sp,PS,344
2023-sp,PS,370
2023-sp,PS,381
2023-sp,PS,398
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,100
2023-sp,PSYC,201
2023-sp,PSYC,201
2023-sp,PSYC,201
2023-sp,PSYC,201
2023-sp,PSYC,201
2023-sp,PSYC,210
2023-sp,PSYC,216
2023-sp,PSYC,224
2023-sp,PSYC,230
2023-sp,PSYC,235
2023-sp,PSYC,238
2023-sp,PSYC,238
2023-sp,PSYC,238
2023-sp,PSYC,238
2023-sp,PSYC,238
2023-sp,PSYC,238
2023-sp,PSYC,238
2023-sp,PSYC,239
2023-sp,PSYC,245
2023-sp,PSYC,248
2023-sp,PSYC,250
2023-sp,PSYC,296
2023-sp,PSYC,302
2023-sp,PSYC,318
2023-sp,PSYC,320
2023-sp,PSYC,328
2023-sp,PSYC,331
2023-sp,PSYC,333
2023-sp,PSYC,336
2023-sp,PSYC,339
2023-sp,PSYC,341
2023-sp,PSYC,355
2023-sp,PSYC,363
2023-sp,PSYC,379
2023-sp,PSYC,402
2023-sp,PSYC,404
2023-sp,PSYC,413
2023-sp,PSYC,414
2023-sp,PSYC,445
2023-sp,PSYC,455
2023-sp,PSYC,465
2023-sp,PSYC,468
2023-sp,PSYC,496
2023-sp,PSYC,496
2023-sp,PSYC,496
2023-sp,PSYC,507
2023-sp,REHB,330
2023-sp,REHB,330
2023-sp,REL,101
2023-sp,REL,109
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,110
2023-sp,REL,132
2023-sp,REL,208
2023-sp,REL,214
2023-sp,REL,223
2023-sp,REL,403
2023-sp,RHET,233
2023-sp,RST,100
2023-sp,RST,101
2023-sp,RST,120
2023-sp,RST,130
2023-sp,RST,180
2023-sp,RST,199
2023-sp,RST,199
2023-sp,RST,200
2023-sp,RST,200
2023-sp,RST,205
2023-sp,RST,210
2023-sp,RST,216
2023-sp,RST,216
2023-sp,RST,230
2023-sp,RST,240
2023-sp,RST,242
2023-sp,RST,242
2023-sp,RST,255
2023-sp,RST,255
2023-sp,RST,260
2023-sp,RST,301
2023-sp,RST,316
2023-sp,RST,325
2023-sp,RST,335
2023-sp,RST,340
2023-sp,RST,354
2023-sp,RST,370
2023-sp,RST,410
2023-sp,RST,429
2023-sp,RST,430
2023-sp,RST,465
2023-sp,RST,480
2023-sp,SBC,504
2023-sp,SBC,505
2023-sp,SBC,506
2023-sp,SCAN,225
2023-sp,SCAN,252
2023-sp,SE,101
2023-sp,SE,101
2023-sp,SE,261
2023-sp,SE,311
2023-sp,SE,312
2023-sp,SE,400
2023-sp,SE,411
2023-sp,SE,413
2023-sp,SE,422
2023-sp,SE,423
2023-sp,SE,424
2023-sp,SE,494
2023-sp,SE,494
2023-sp,SE,495
2023-sp,SHS,120
2023-sp,SHS,121
2023-sp,SHS,121
2023-sp,SHS,121
2023-sp,SHS,170
2023-sp,SHS,200
2023-sp,SHS,200
2023-sp,SHS,200
2023-sp,SHS,221
2023-sp,SHS,221
2023-sp,SHS,221
2023-sp,SHS,222
2023-sp,SHS,240
2023-sp,SHS,271
2023-sp,SHS,271
2023-sp,SHS,271
2023-sp,SHS,321
2023-sp,SHS,321
2023-sp,SHS,321
2023-sp,SHS,352
2023-sp,SHS,380
2023-sp,SHS,385
2023-sp,SHS,427
2023-sp,SHS,430
2023-sp,SHS,473
2023-sp,SHS,475
2023-sp,SHS,574
2023-sp,SHS,576
2023-sp,SHS,577
2023-sp,SHS,578
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,100
2023-sp,SOC,196
2023-sp,SOC,200
2023-sp,SOC,200
2023-sp,SOC,225
2023-sp,SOC,275
2023-sp,SOC,280
2023-sp,SOC,350
2023-sp,SOC,364
2023-sp,SOC,375
2023-sp,SOC,380
2023-sp,SOC,396
2023-sp,SOC,400
2023-sp,SOC,450
2023-sp,SOC,470
2023-sp,SOC,479
2023-sp,SOCW,200
2023-sp,SOCW,200
2023-sp,SOCW,240
2023-sp,SOCW,297
2023-sp,SOCW,300
2023-sp,SOCW,300
2023-sp,SOCW,300
2023-sp,SOCW,321
2023-sp,SOCW,360
2023-sp,SOCW,370
2023-sp,SOCW,380
2023-sp,SOCW,410
2023-sp,SOCW,410
2023-sp,SOCW,455
2023-sp,SOCW,470
2023-sp,SOCW,470
2023-sp,SOCW,503
2023-sp,SOCW,509
2023-sp,SOCW,509
2023-sp,SOCW,509
2023-sp,SOCW,514
2023-sp,SOCW,519
2023-sp,SOCW,552
2023-sp,SOCW,552
2023-sp,SOCW,552
2023-sp,SOCW,561
2023-sp,SOCW,561
2023-sp,SOCW,589
2023-sp,SPAN,232
2023-sp,SPAN,248
2023-sp,SPAN,307
2023-sp,SPAN,308
2023-sp,SPAN,395
2023-sp,SPED,117
2023-sp,SPED,117
2023-sp,SPED,322
2023-sp,SPED,426
2023-sp,SPED,438
2023-sp,SPED,441
2023-sp,SPED,447
2023-sp,SPED,448
2023-sp,SPED,514
2023-sp,STAT,100
2023-sp,STAT,100
2023-sp,STAT,107
2023-sp,STAT,200
2023-sp,STAT,207
2023-sp,STAT,207
2023-sp,STAT,212
2023-sp,STAT,212
2023-sp,STAT,385
2023-sp,STAT,385
2023-sp,STAT,400
2023-sp,STAT,400
2023-sp,STAT,400
2023-sp,STAT,400
2023-sp,STAT,408
2023-sp,STAT,410
2023-sp,STAT,410
2023-sp,STAT,410
2023-sp,STAT,420
2023-sp,STAT,420
2023-sp,STAT,425
2023-sp,STAT,425
2023-sp,STAT,425
2023-sp,STAT,426
2023-sp,STAT,426
2023-sp,STAT,428
2023-sp,STAT,429
2023-sp,STAT,430
2023-sp,STAT,430
2023-sp,STAT,430
2023-sp,STAT,431
2023-sp,STAT,432
2023-sp,STAT,433
2023-sp,STAT,440
2023-sp,STAT,443
2023-sp,STAT,448
2023-sp,STAT,448
2023-sp,STAT,510
2023-sp,STAT,525
2023-sp,STAT,542
2023-sp,TAM,210
2023-sp,TAM,211
2023-sp,TAM,212
2023-sp,TAM,212
2023-sp,TAM,251
2023-sp,TAM,251
2023-sp,TAM,252
2023-sp,TAM,335
2023-sp,TAM,335
2023-sp,TAM,412
2023-sp,TAM,445
2023-sp,TAM,456
2023-sp,TE,100
2023-sp,TE,250
2023-sp,TE,333
2023-sp,TE,360
2023-sp,TE,360
2023-sp,TE,401
2023-sp,TE,450
2023-sp,TE,460
2023-sp,TE,510
2023-sp,THEA,100
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,101
2023-sp,THEA,110
2023-sp,THEA,122
2023-sp,THEA,364
2023-sp,THEA,426
2023-sp,THEA,595
2023-sp,UP,116
2023-sp,UP,136
2023-sp,UP,160
2023-sp,UP,201
2023-sp,UP,211
2023-sp,UP,230
2023-sp,UP,316
2023-sp,UP,347
2023-sp,UP,437
2023-sp,UP,475
2023-sp,UP,486
2023-sp,UP,494
2023-sp,UP,504
2023-sp,UP,511
2023-sp,VCM,505
2023-sp,VCM,513
2023-sp,VCM,514
2023-sp,VCM,540
2023-sp,VCM,560
2023-sp,VCM,673
2023-sp,VM,603
2023-sp,VM,604
2023-sp,VM,608
2023-sp,VM,655
2023-sp,VM,656
2023-su,ACCY,550
2023-su,ANTH,209
2023-su,ART,100
2023-su,ART,140
2023-su,DANC,100
2023-su,DANC,100
2023-su,ECON,102
2023-su,EPOL,409
2023-su,EPOL,480
2023-su,EPOL,534
2023-su,ESE,360
2023-su,GWS,275
2023-su,IS,403
2023-su,LER,522
2023-su,MUS,132
2023-su,MUS,132
2023-su,MUS,133
2023-su,MUS,133
2023-su,PSYC,100
2023-su,SOC,101
2023-su,SOC,310
2023-su,SOCW,451
2023-su,SOCW,451
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,100
2022-fa,AAS,200
2022-fa,AAS,246
2022-fa,ABE,100
2022-fa,ABE,232
2022-fa,ABE,430
2022-fa,ABE,488
2022-fa,ABE,498
2022-fa,ACCY,200
2022-fa,ACCY,200
2022-fa,ACCY,201
2022-fa,ACCY,201
2022-fa,ACCY,201
2022-fa,ACCY,202
2022-fa,ACCY,202
2022-fa,ACCY,301
2022-fa,ACCY,301
2022-fa,ACCY,301
2022-fa,ACCY,301
2022-fa,ACCY,301
2022-fa,ACCY,301
2022-fa,ACCY,302
2022-fa,ACCY,302
2022-fa,ACCY,302
2022-fa,ACCY,302
2022-fa,ACCY,302
2022-fa,ACCY,302
2022-fa,ACCY,303
2022-fa,ACCY,303
2022-fa,ACCY,303
2022-fa,ACCY,303
2022-fa,ACCY,303
2022-fa,ACCY,304
2022-fa,ACCY,304
2022-fa,ACCY,304
2022-fa,ACCY,304
2022-fa,ACCY,304
2022-fa,ACCY,312
2022-fa,ACCY,312
2022-fa,ACCY,312
2022-fa,ACCY,312
2022-fa,ACCY,312
2022-fa,ACCY,312
